datetime,temp,humidity,precip,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility
2026-03-08 21:00:00,25.8,86.1,1.8,31.3,6.84,15.8,1011.0,100.0,7.4
2026-03-08 22:00:00,25.8,86.1,1.7,31.0,6.84,15.6,1011.0,100.0,6.8
2026-03-08 23:00:00,25.8,86.1,1.7,31.0,6.84,19.2,1011.0,100.0,6.6
2026-03-09 00:00:00,25.8,86.1,0.9,30.6,6.84,9.1,1011.0,100.0,6.8
2026-03-09 01:00:00,25.5,87.7,1.4,29.2,6.84,19.0,1010.0,100.0,14.7
2026-03-09 02:00:00,25.4,88.2,2.0,27.7,6.84,19.0,1010.0,100.0,5.6
2026-03-09 03:00:00,25.6,85.6,0.4,33.5,6.84,19.3,1010.0,100.0,24.1
2026-03-09 04:00:00,25.5,86.1,0.4,32.8,6.84,7.8,1010.0,100.0,22.2
2026-03-09 05:00:00,25.5,86.6,0.8,31.7,6.84,21.2,1010.0,100.0,5.3
2026-03-09 06:00:00,25.5,86.1,1.3,28.8,6.84,24.1,1011.0,100.0,8.1
2026-03-09 07:00:00,25.3,88.2,1.0,25.6,6.84,357.4,1012.0,100.0,7.2
2026-03-09 08:00:00,25.0,89.8,1.6,25.9,6.84,10.9,1012.0,100.0,12.6
2026-03-09 09:00:00,25.4,86.1,0.5,28.4,6.84,22.6,1013.0,100.0,15.8
2026-03-09 10:00:00,25.5,85.6,0.6,28.4,6.84,19.1,1013.0,100.0,16.5
2026-03-09 11:00:00,26.6,76.83,1.0,37.8,32.4,30.2,1012.0,100.0,20.3
2026-03-09 12:00:00,26.8,75.16,0.0,36.7,31.3,26.8,1011.0,70.1,21.6
2026-03-09 13:00:00,25.8,84.0,0.9,29.2,13.68,80.5,1011.0,100.0,16.0
2026-03-09 14:00:00,26.0,83.6,1.0,31.0,13.68,82.2,1010.0,100.0,13.4
2026-03-09 15:00:00,25.6,85.0,2.4,29.5,13.68,27.2,1010.0,100.0,21.5
2026-03-09 16:00:00,25.6,85.6,1.9,33.1,13.68,22.5,1010.0,100.0,14.4
2026-03-09 17:00:00,25.7,84.5,1.4,37.4,13.68,7.1,1010.0,100.0,21.5
2026-03-09 18:00:00,25.6,84.5,1.6,39.2,1.75,63.5,1011.0,100.0,7.0
2026-03-09 19:00:00,26.5,70.94,0.0,35.3,30.0,38.0,1010.3,3.9,24.1
2026-03-09 20:00:00,26.2,70.01,0.0,34.2,29.2,41.0,1011.0,0.0,24.1
2026-03-09 21:00:00,26.1,69.7,0.0,34.7,29.2,40.4,1011.3,33.3,24.1
2026-03-09 22:00:00,26.0,69.39,0.0,35.2,29.2,39.8,1011.7,66.7,24.1
2026-03-09 23:00:00,25.9,69.09,0.0,35.6,29.2,39.2,1012.0,100.0,24.1
2026-03-10 00:00:00,25.8,68.23,0.0,33.7,27.5,39.1,1011.3,68.3,24.1
2026-03-10 01:00:00,25.8,67.38,0.0,31.8,25.8,38.9,1010.7,36.7,24.1
2026-03-10 02:00:00,25.8,66.54,0.0,29.9,24.1,38.8,1010.0,5.0,24.1
2026-03-10 03:00:00,25.7,66.93,0.0,29.3,24.0,38.1,1010.3,3.3,24.1
2026-03-10 04:00:00,25.6,67.33,0.0,28.7,23.9,37.4,1010.7,1.7,24.1
2026-03-10 05:00:00,25.5,67.73,0.0,28.1,23.8,36.7,1011.0,0.0,24.1
2026-03-10 06:00:00,25.7,67.91,0.0,27.8,23.6,37.3,1011.3,0.6,24.1
2026-03-10 07:00:00,25.7,75.3,0.0,40.7,1.89,0.2,1013.0,100.0,24.1
2026-03-10 08:00:00,25.9,73.9,0.0,41.4,1.89,358.8,1013.0,60.9,24.1
2026-03-10 09:00:00,26.2,73.5,0.0,40.7,1.78,360.0,1014.0,89.1,24.1
2026-03-10 10:00:00,26.3,72.7,0.0,38.2,2.16,354.4,1014.0,100.0,24.1
2026-03-10 11:00:00,26.5,72.2,0.0,34.6,2.69,355.7,1014.0,100.0,24.1
2026-03-10 12:00:00,26.5,73.6,0.1,31.0,2.55,356.4,1013.0,97.0,24.1
2026-03-10 13:00:00,26.5,74.5,0.0,30.6,2.32,355.6,1012.0,99.1,24.1
2026-03-10 14:00:00,26.6,72.7,0.0,32.8,2.21,358.1,1011.0,100.0,24.1
2026-03-10 15:00:00,26.7,72.7,0.0,36.0,2.37,1.7,1010.0,78.2,24.1
2026-03-10 16:00:00,26.7,74.5,0.0,38.9,2.07,359.3,1010.0,75.0,24.1
2026-03-10 17:00:00,26.2,78.2,0.0,41.8,1.71,357.0,1010.0,70.3,24.1
2026-03-10 18:00:00,25.8,77.7,0.0,44.6,1.65,358.0,1011.0,4.7,24.1
2026-03-10 19:00:00,25.6,78.1,0.0,43.2,1.79,3.9,1011.0,57.5,24.1
2026-03-10 20:00:00,25.6,77.6,0.0,42.8,2.1,359.0,1012.0,94.7,24.1
2026-03-10 21:00:00,25.5,77.1,0.0,39.6,1.87,359.3,1013.0,23.3,24.1
2026-03-10 22:00:00,25.5,77.1,0.0,39.6,1.72,359.7,1013.0,23.3,24.1
2026-03-10 23:00:00,25.4,75.7,0.0,36.7,1.7,357.1,1013.0,100.0,24.1
2026-03-11 00:00:00,25.3,76.2,0.0,35.3,1.7,1.9,1012.0,100.0,24.1
2026-03-11 01:00:00,25.3,75.7,0.0,36.0,1.5,358.5,1012.0,100.0,24.1
2026-03-11 02:00:00,25.3,76.2,0.0,36.0,1.59,358.4,1011.0,100.0,24.1
2026-03-11 03:00:00,24.9,76.58,0.0,23.0,17.6,32.1,1010.0,39.4,24.1
2026-03-11 04:00:00,25.0,76.12,0.0,24.8,18.7,29.8,1010.0,32.9,24.1
2026-03-11 05:00:00,25.1,75.66,0.1,26.6,19.8,27.4,1010.0,26.3,24.1
2026-03-11 06:00:00,25.4,74.47,0.0,27.8,21.1,26.4,1010.3,39.9,23.5
2026-03-11 07:00:00,25.7,73.31,0.0,29.0,22.4,25.5,1010.7,53.6,22.9
2026-03-11 08:00:00,26.0,72.16,0.1,30.2,23.8,24.5,1011.0,67.2,22.3
2026-03-11 09:00:00,26.2,70.74,0.0,31.3,24.8,23.6,1010.7,45.5,22.9
2026-03-11 10:00:00,26.4,69.34,0.0,32.4,25.9,22.6,1010.3,23.9,23.5
2026-03-11 11:00:00,26.7,67.97,0.2,33.5,27.0,21.7,1010.0,2.2,24.1
2026-03-11 12:00:00,26.8,68.0,0.0,32.3,27.5,14.9,1009.3,1.5,24.1
2026-03-11 13:00:00,27.0,68.04,0.0,31.1,28.0,8.2,1008.7,0.7,24.1
2026-03-11 14:00:00,27.2,68.07,0.0,29.9,28.4,1.4,1008.0,0.0,24.1
2026-03-11 15:00:00,27.0,69.45,0.0,31.7,29.4,5.0,1008.0,0.0,24.1
2026-03-11 16:00:00,26.9,70.86,0.0,33.5,30.4,8.5,1008.0,0.0,24.1
2026-03-11 17:00:00,26.8,72.3,0.1,35.3,31.3,12.1,1008.0,0.0,24.1
2026-03-11 18:00:00,26.6,70.96,0.0,35.5,31.4,18.0,1008.3,0.0,24.1
2026-03-11 19:00:00,26.4,69.63,0.0,35.8,31.6,23.9,1008.7,0.0,24.1
2026-03-11 20:00:00,26.3,68.31,0.0,36.0,31.7,29.8,1009.0,0.0,24.1
2026-03-11 21:00:00,26.0,68.69,0.0,36.7,31.3,34.0,1009.3,0.0,24.1
2026-03-11 22:00:00,25.7,69.06,0.0,37.4,31.0,38.2,1009.7,0.0,24.1
2026-03-11 23:00:00,25.5,69.44,0.0,38.2,30.6,42.4,1010.0,0.0,24.1
2026-03-12 00:00:00,25.5,68.44,0.0,36.4,29.2,39.7,1009.7,0.0,24.1
2026-03-12 01:00:00,25.5,67.45,0.0,34.6,27.7,37.1,1009.3,0.0,24.1
2026-03-12 02:00:00,25.5,66.48,0.0,32.8,26.3,34.4,1009.0,0.0,24.1
2026-03-12 03:00:00,25.5,65.66,0.0,32.8,26.6,31.8,1009.0,11.0,24.1
2026-03-12 04:00:00,25.6,64.86,0.0,32.8,27.0,29.3,1009.0,21.9,24.1
2026-03-12 05:00:00,25.7,64.07,0.0,32.8,27.4,26.7,1009.0,32.9,24.1
2026-03-12 06:00:00,25.8,64.5,0.0,32.3,27.5,24.2,1009.7,55.3,24.1
2026-03-12 07:00:00,25.9,64.93,0.0,31.8,27.6,21.7,1010.3,77.6,24.1
2026-03-12 08:00:00,26.1,65.37,0.0,31.3,27.7,19.2,1011.0,100.0,24.1
2026-03-12 09:00:00,26.3,64.33,0.0,30.1,27.1,19.7,1010.7,100.0,24.1
2026-03-12 10:00:00,26.5,63.31,0.0,28.9,26.5,20.1,1010.3,100.0,24.1
2026-03-12 11:00:00,26.7,62.31,0.0,27.7,25.9,20.6,1010.0,100.0,24.1
2026-03-12 12:00:00,26.8,61.95,0.0,27.2,25.6,14.3,1009.3,99.8,24.1
2026-03-12 13:00:00,26.9,61.6,0.0,26.8,25.2,8.0,1008.7,99.5,24.1
2026-03-12 14:00:00,27.1,61.24,0.0,26.3,24.8,1.7,1008.0,99.3,24.1
2026-03-12 15:00:00,26.9,62.88,0.0,28.0,26.6,2.2,1007.7,71.4,24.1
2026-03-12 16:00:00,26.7,64.56,0.0,29.6,28.4,2.6,1007.3,43.4,24.1
2026-03-12 17:00:00,26.6,66.29,0.0,31.3,30.2,3.1,1007.0,15.5,24.1
2026-03-12 18:00:00,26.5,66.14,0.0,31.9,29.8,7.8,1008.0,38.8,24.1
2026-03-12 19:00:00,26.5,66.0,0.0,32.5,29.3,12.5,1009.0,62.2,24.1
2026-03-12 20:00:00,26.5,65.86,0.0,33.1,28.8,17.2,1010.0,85.5,24.1
2026-03-12 21:00:00,26.2,68.3,0.0,32.8,28.2,21.1,1010.0,63.6,24.1
2026-03-12 22:00:00,25.9,70.83,0.0,32.4,27.6,25.1,1010.0,41.7,24.1
2026-03-12 23:00:00,25.7,73.46,0.0,32.0,27.0,29.0,1010.0,19.8,24.1
